,App ID,AppName,,Reviews,Rating,,,
9028,1121740066,PetMOJI – Character Creator & Emoji Keyboard,0,244,3,4+,Entertainment,1
9030,1121782467,Samorost 3,4.99,421,4,9+,Games,1
9031,1121796149,GIFYme - Create video loops and gifs with amazing filters for Whatsapp and Instagram,0,65,3.5,4+,Photo & Video,1
9036,1121910644,Soccer Stadium Sports Car & Bus Parking Simulator 3D Driving Sim,0,126,4,4+,Games,1
9038,1121943475,"April - Layouts, Photo Collage, and Poster Maker",0,165,4.5,4+,Photo & Video,1
9039,1121944763,Special Version - Explain Everything™ Whiteboard,15.99,27,4.5,4+,Education,1
9041,1121963448,Flood of Light,1.99,14,5,4+,Games,1
9042,1121967198,ゲーム攻略「SGGP」掲示板、SNSな友達出会い,0,0,0,9+,Social Networking,1
9043,1121971067,Archery King,0,8905,4.5,4+,Games,1
9044,1121989372,犯人は僕です。－謎解き×探索ノベルゲーム－,0,0,0,17+,Games,1
9050,1122172974,Virtual Reality Roller Coaster for Google Cardboard VR,0,77,4,4+,Games,1
9052,1122191886,MackMoji by Christy Mack,1.99,11,4,9+,Entertainment,1
9053,1122211704,"Please, Don't Touch Anything 3D",5.99,5,4,9+,Games,1
9054,1122212503,Grim Tales: The Heir - A Mystery Hidden Object Game (Full),6.99,87,4.5,9+,Games,1
9056,1122366064,CelebrityDiagnosis!,0,0,0,4+,Photo & Video,1
9057,1122367296,[GP]パチスロ ヱヴァンゲリヲン〜決意の刻〜(パチスロゲーム),0,0,0,12+,Games,1
9059,1122439453,Multi Level Car Parking 5 a Real Airport Driving Test Simulator,0,365,4.5,4+,Games,1
9061,1122444037,Angry Birds Blast,0,24878,4.5,4+,Games,1
9062,1122488716,Make More!,0,5134,4.5,9+,Games,1
9063,1122498143,Light On,0,191,4.5,4+,Games,1
9065,1122584613,なっとう-人気の納豆育成ゲーム-,0,0,0,4+,Games,1
9066,1122621497,NBAmoji,0,89,3.5,4+,Sports,1
9068,1122649984,"Prisma: Photo Editor, Art Filters Pic Effects",0,15060,4.5,9+,Photo & Video,1
9069,1122682633,Duck Roll,0,154,4.5,4+,Games,1
9074,1122904897,ShadeMoji by The Shade Room,0.99,108,4.5,12+,Entertainment,1
9076,1122909751,WIND runner adventure,0,253,4.5,4+,Games,1
9079,1123042939,Javelin Masters 3,0,430,4.5,4+,Games,1
9080,1123078102,NBC Sports Scores,0,428,2,4+,Sports,1
9082,1123109531,Fish Fist,0,146,4.5,9+,Games,1
9083,1123132173,Suicide Squad: Special Ops,0,6551,4.5,12+,Games,1
9086,1123300756,"Dr. Decks for ""Clash Royale""",0.99,9,4,4+,Games,1
9090,1123371085,Crazy Circle,0,98,4.5,4+,Games,1
9095,1123414741,罪と罰2 -犯人は誰だ!?- 謎解き推理ミステリーサスペンス,0,0,0,12+,Book,1
9097,1123417039,AKUMA大戦 -悪魔を合体召喚して魔王を育成する放置ゲーム-,0,0,0,4+,Games,1
9099,1123428617,NeverKnew - Game night is back,0,25,4,9+,Games,1
9102,1123434406,Tank.io war - Free Classic Tank games,0,3219,4.5,4+,Games,1
9105,1123455917,Ketchapp Soccer,0,339,4,4+,Games,1
9107,1123493208,なぞって冒険！きゅるるんくまのパズルリンク,0,0,0,4+,Games,1
9108,1123499004,"求恋爱 专业版-高端恋爱相亲婚恋交友神器,同城寂寞单身男女聊天约会找对象平台",0.99,0,0,17+,Social Networking,1
9109,1123499290,暇つぶしに人気  脳トレ パズルゲーム　- LINK,0,0,0,4+,Games,1
9110,1123510087,Lost Fishy Ultimate Challenge,0.99,3,4.5,4+,Games,1
9113,1123539597,Arcane Online - Fantasy MMORPG,0,285,4.5,12+,Games,1
9118,1123579511,Magic Nightfall,0,164,4.5,4+,Games,1
9120,1123605369,Magic Mansion,0,255,3,9+,Games,1
9121,1123626556,梦幻西游互通版,0,25,4.5,4+,Games,1
9122,1123631069,Is-it Love ? Ryan (Visual Novel),0,539,4.5,12+,Games,1
9123,1123639492,Dinos Jump - Dinosaur action game for kids,2.99,0,0,4+,Games,1
9124,1123652342,Jurassic GO - Dinosaur Snap Adventures,3.99,477,5,4+,Games,1
9125,1123667089,PlayKids Learn - Learning through play,0,49,2.5,4+,Education,1
9126,1123697672,Cube Skip,0,298,4.5,4+,Games,1
9127,1123707853,Blue Apprentice Elementary Science Game by Galxyz,0,79,4,4+,Education,1
9128,1123795045,High 5 Vegas - Hit Slots Casino,0,541,4.5,12+,Games,1
9133,1123897951,PHAROS Earth,0,383,4.5,4+,Entertainment,1
9137,1123920179,EXORUN,0,234,4,4+,Games,1
9144,1123959760,Amusement Park Tour,0,506,4.5,4+,Games,1
9145,1123991807,Hero Siege: Pocket Edition,9.99,68,2.5,12+,Games,1
9147,1124034555,Music Player - Play Unlimited Songs from YouTube!,0,53,4,17+,Entertainment,1
9149,1124073720,Switchy Sides,0,109,4.5,4+,Games,1
9150,1124123246,SnapType Pro,4.99,37,4.5,4+,Education,1
9151,1124139149,"Princess Face Paint - Girls Makeup, Dressup and Makeover Games",0,45,4,4+,Games,1
9152,1124143528,Mystery of the Ancients: Mud Water Creek (Full),6.99,127,4.5,9+,Games,1
9154,1124221308,Danse Macabre: Lethal Letters - A Mystery Hidden Object Game (Full),6.99,57,4.5,9+,Games,1
9156,1124265106,金庸群侠传—全自由单机武侠RPG,0,85,5,9+,Games,1
9157,1124324199,Nukleus,0,210,4.5,4+,Games,1
9161,1124344384,My Town : Beauty Spa Saloon,2.99,56,4,4+,Entertainment,1
9162,1124344855,Blitz Survival Games - Multiplayer Pixel Master Mini Games,0.99,24,3,9+,Games,1
9163,1124345691,Babysitter Craziness - Fun Kids Game,0,169,4,4+,Games,1
9164,1124382586,万年历-日历农历黄历天气,0,0,0,12+,Utilities,1
9166,1124395796,All Star Quarterback 17 - Football Lifestyle Sim,0,521,4.5,12+,Games,1
9169,1124453989,Bulb Boy,2.99,49,4.5,12+,Games,1
9170,1124467250,烈焰王座HD - 卡牌与挂机结合的养成放置游戏,0.99,1,5,12+,Games,1
9171,1124476992,Attenborough Story of Life,0,59,4.5,12+,Entertainment,1
9172,1124503295,Tina's Diary - Star Fever,0,139,4,4+,Games,1
9173,1124567713,Rolly Worms,0,135,3.5,9+,Games,1
9174,1124568844,Frantic Ball,0,1,5,4+,Games,1
9178,1124768573,流しそうめんエクストリーム,0,0,0,4+,Games,1
9181,1124772645,トクバイ - チラシアプリ／スーパーの特売情報で節約 -,0,0,0,4+,Lifestyle,1
9189,1124836530,Tank.IO War - Free Tank games of snake,0,9259,5,4+,Games,1
9190,1124845146,WeDJ for iPad,4.99,10,4,4+,Music,1
9195,1125065976,Color Bots,0,164,4.5,12+,Games,1
9198,1125301530,VR Crazy Bike Race: Traffic Racing Free,0,29,1.5,4+,Games,1
9201,1125318904,Dice Crush,0,7,5,4+,Games,1
9202,1125336042,Cubway,0,58,4.5,4+,Games,1
9204,1125378601,Amusement Park Fair Ground Circus Trucker Parking Simulator,0,81,4,4+,Games,1
9206,1125469780,Rogue Ninja,0,99,5,12+,Games,1
9207,1125478670,Nerve - Do You Dare?,0,219,2,12+,Entertainment,1
9208,1125534178,"BeCasso – Watercolor & Oil Paintings, Comic Effect",1.99,39,4.5,4+,Photo & Video,1
9209,1125608061,WoW Legion Companion,0,1019,3,9+,Entertainment,1
9213,1125806960,Escape the Cake Café,0,7,5,4+,Games,1
9214,1125812643,Roller Coaster Simulator - Draw and Simulate!,0,7,4.5,12+,Games,1
9220,1126032958,REVERSI ZERO - free classic game,0,0,0,4+,Games,1
9221,1126055536,Hillarymoji,0,42,3.5,17+,Entertainment,1
9222,1126101226,Archangel Michael Guidance - Doreen Virtue,3.99,338,4.5,4+,Lifestyle,1
9223,1126166674,Robbiemoji by Robbie Williams,1.99,0,0,12+,Entertainment,1
9224,1126191781,口袋全明星,0,0,0,12+,Games,1
9226,1126211341,Are you a psychopath? 怖い心理テスト,0,0,0,9+,Entertainment,1
9227,1126212440,Nanuleu,2.99,65,4,9+,Games,1
9235,1126269043,Z Buster,0,301,4,9+,Games,1
9237,1126296052,勇士与魔龙,0,0,0,4+,Games,1
9238,1126380291,Team GB Live,0,1,3,4+,Sports,1
9239,1126382960,Thomas & Friends: Magical Tracks - Kids Train Set,0,389,4,4+,Entertainment,1
9240,1126394027,Dictator: Emergence,0,567,4,12+,Games,1
9241,1126403961,Peppa Pig: Sports Day,2.99,42,2.5,4+,Entertainment,1
9242,1126424472,Rings.,0,538,4.5,4+,Games,1
9243,1126517945,Space by Tinybop,2.99,26,4.5,4+,Education,1
9244,1126531257,Me by Tinybop,2.99,36,5,4+,Education,1
9245,1126563858,The Counter Of Death,0,719,4.5,12+,Games,1
9246,1126585243,Coin Dozer: Haunted,0,704,4.5,12+,Games,1
9252,1126714010,ねこみっけ - おもしろい人気無料ゲーム,0,1,5,4+,Games,1
9253,1126723825,Super Atomic,0,2638,4.5,4+,Games,1
9255,1126769121,Taxi Sim 2016,0,3026,4.5,4+,Games,1
9256,1126835894,Epic Jackpot Slots: Slot Machines & Bonus Games,0,2291,5,12+,Games,1
9257,1126845799,Mini Synthesizer,4.99,26,4.5,4+,Music,1
9258,1126845803,Mini Synthesizer for iPhone,2.99,21,3,4+,Music,1
9259,1126932090,Colorpede,0,90,4,4+,Games,1
9260,1126935885,Sorcery! 4,4.99,60,4.5,12+,Games,1
9261,1127108818,EA SPORTS™ FIFA 17 Companion,0,1137,4,4+,Games,1
9262,1127214864,トリセツメーカー２　トリセツ診断,0,0,0,17+,Entertainment,1
9265,1127229619,Brick Splits,0,1077,4.5,4+,Games,1
9267,1127240851,爆笑アプリ！人気無料ゲーム kimazui gacha,0,0,0,12+,Games,1
9269,1127261616,Soccer Puzzle for Brain Training -SoccerStrike-,0,0,0,4+,Games,1
9273,1127440445,A Busy Day for Elmo: Sesame Street Video Calls,0.99,3,2.5,4+,Games,1
9274,1127454806,Superkick Party,1.99,27,4.5,9+,Games,1
9275,1127492845,Candy's Vacation - Beach Hotel,0,105,4.5,4+,Games,1
9278,1127634439,【業界初成長マップ搭載！ねこ育成マト当てパズルRPG】たまねこウォーズ,0,0,0,4+,Games,1
9286,1127726827,Highlights™ Shapes - Preschool Learning Puzzles,0,90,4.5,4+,Education,1
9288,1127739608,無料ゲーム HANABI ON LINE 花火（ハナビ）パズル,0,0,0,4+,Games,1
9291,1127910488,Microsoft Pix Camera,0,678,4,4+,Photo & Video,1
9292,1127930385,Content Transf,0,299,4.5,4+,Productivity,1
9293,1127933116,Kerflux,0,1648,4.5,4+,Games,1
9295,1128033152,"Cloud Play Pro - Music Player & Streamer for Dropbox, Google Drive, OneDrive, Box and iPod Library",0.99,1,3,4+,Music,1
9298,1128070374,1-Bit Rogue: A dungeon crawler RPG!,0,378,4.5,12+,Games,1
9299,1128075013,InstaSave for Instagram - Download & Repost your own Videos & Photos for Free,0,243,4,12+,Photo & Video,1
9302,1128233478,Super Powerboy,1.99,99,4.5,12+,Games,1
9303,1128253730,脱出ゲーム - KINDERGARTEN - 子供にイタズラされたリビングからの 脱出,0,1,2,4+,Games,1
9308,1128311260,The EO Bar,6.99,247,5,4+,Health & Fitness,1
9310,1128326130,Pocket Arcade Story,4.99,41,3.5,9+,Games,1
9313,1128377569,FeedNews: AI curated social news for productivity,0,73,3,17+,News,1
9318,1128613074,懸賞ソリティア-ギフト券/ギフトコードGETでお小遣いが稼げる定番ソリティアクロンダイク,0,0,0,17+,Games,1
9319,1128623591,Dr. Oz,0,99,2,17+,Health & Fitness,1
9328,1128801236,Hop Swap,0,144,4.5,9+,Games,1
9331,1128839212,Forest Rescue 2: Friends United Match 3 Puzzle,0,1505,5,4+,Games,1
9332,1128855720,Motor World: Bike Factory,0,960,4.5,9+,Games,1
9334,1128940693,Atomic Super Lander,2.99,47,4,9+,Games,1
9335,1128981090,Escape from many tutoring school of test.,0,1,4,4+,Games,1
9336,1129025215,Mafia III: Rivals,0,198,3,17+,Games,1
9338,1129050711,Piggy Boom,0,1918,4.5,4+,Games,1
9341,1129107483,如意夺宝,0,0,0,17+,Shopping,1
9349,1129234419,Troll Face Quest Video Games,0,2118,4.5,12+,Games,1
9353,1129404572,The Curio Society: New Order HD (Full) - Adventure,6.99,58,4.5,9+,Games,1
9355,1129553203,Chat for Pokemon Go - GoChat,0,500,2,4+,Social Networking,1
9358,1129648611,逆战仙魔 大圣萌仙全民跨服千人即时PK,0.99,0,0,4+,Games,1
9360,1129671707,airweave sleep analysis,0,0,0,12+,Health & Fitness,1
9361,1129690785,Arthur's Adventures-Road of Glory:Pocket Edition,0.99,18,5,9+,Games,1
9362,1129693551,Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test,0,101,4,4+,Games,1
9365,1129722364,スーパーストリートファイターIV パチスロエディション,14.99,0,0,12+,Games,1
9367,1129755661,Flick Soccer 17,0,217,4,4+,Games,1
9368,1129778673,Bangers Unlimited 2,3.99,0,0,4+,Games,1
9371,1129966892,Age of Heroes: Conquest,0,468,4.5,12+,Games,1
9374,1130186793,LOST MAZE,0,130,3.5,4+,Games,1
9376,1130221994,目の錯覚で性格診断,0,0,0,4+,Entertainment,1
9378,1130264634,僕の彼女が誘拐された。,0,0,0,9+,Games,1
9380,1130297669,The Higher Lower Game,0,924,4.5,12+,Games,1
9381,1130374815,Mebo,0,64,3,9+,Entertainment,1
9384,1130398188,Addictive Pro,19.99,12,4.5,4+,Music,1
9386,1130498044,Apple Support,0,388,4,4+,Utilities,1
9387,1130542083,WiFox,1.99,34,3,4+,Travel,1
9388,1130610367,Donut Dazzle,0,2317,5,4+,Games,1
9390,1130630397,Pixel Strike-Sniper zombies shooting games,0,42,4,12+,Games,1
9391,1130638483,虫虫大作战-经典休闲蛇蛇,0,57,4.5,4+,Games,1
9392,1130638492,Trump Bounce,0,105,4,4+,Games,1
9394,1130676836,脱出ゲーム 学校の食堂からの脱出,0,0,0,4+,Games,1
9397,1130723425,Leveled!,0,897,4.5,4+,Games,1
9398,1130770356,Geekbench 4,0.99,87,4,4+,Utilities,1
9399,1130829481,New Furniture Mods - Pocket Wiki & Game Tools for Minecraft PC Edition,0,17588,4.5,4+,Reference,1
9400,1130830362,SPEED:3D Racing,0,0,0,4+,Games,1
9401,1130847808,MapFan(マップファン) – 渋滞情報/オービス/オフライン対応の本格カーナビ,0,0,0,4+,Navigation,1
9403,1130852386,PPTAN,0.99,8,5,4+,Games,1
9404,1130864757,ハニーズアプリ,0,0,0,4+,Shopping,1
9406,1130901077,F1 2016,4.99,343,4,4+,Games,1
9409,1130988829,francetv JO – Regarder les Jeux Olympiques de Rio 2016,0,0,0,4+,Sports,1
9410,1131107453,抢火车票 for 12306火车票官网,0,0,0,4+,Travel,1
9412,1131134490,SKK アクション ブロック崩し,0,0,0,17+,Games,1
9413,1131135416,もこうもこもこ,0,0,0,9+,Games,1
9419,1131203082,FoodSpect - Restaurant Inspections,0.99,17,4,4+,Food & Drink,1
9420,1131203560,Kahoot! Play Fun Learning Games,0,300,3.5,4+,Education,1
9422,1131232060,Dead Shell: Roguelike RPG,2.99,29,3.5,12+,Games,1
9423,1131236409,シュッと描いてポンッ!（シュポン）物理パズル脳トレ,0,0,0,4+,Games,1
9424,1131251130,Montessori Nature,2.99,1,5,4+,Games,1
9425,1131342792,Uber Driver,0,3289,3,4+,Business,1
9426,1131344092,Drop Out!,0,125,4,4+,Games,1
9427,1131388981,Paperback: The Game,3.99,80,4,4+,Games,1
9428,1131422575,Circuroid,0,342,4.5,4+,Games,1
9434,1131536464,Open House London 2016,3.99,1,2,4+,Travel,1
9437,1131590898,LUMINES PUZZLE & MUSIC,2.99,263,4.5,4+,Games,1
9440,1131701133,Never Hillary Clinton,0.99,207,5,9+,Games,1
9441,1131708443,Automatic Call Recorder™ Pro Calls Made with app,4.99,123,3.5,4+,Productivity,1
9445,1131935122,脳トレ爽快パズル 激ムズ！和のひとふで書き Line,0,0,0,4+,Games,1
9455,1132158938,"Baby Boss - Care, Dress Up and Play",0,616,4.5,4+,Games,1
9457,1132201707,"Wedding Planner - Dress Up, Makeup & Cake Design",0,346,4,4+,Games,1
9458,1132213599,Sago Mini Babies Dress Up,0,115,4,4+,Education,1
9459,1132214105,Sago Mini Planes,2.99,21,4.5,4+,Education,1
9460,1132217067,DRAGONS MODS FREE for Minecraft PC Game Edition,0,2027,4,4+,Catalogs,1
9461,1132255154,MyFantasyLeague Manager 2016 by RotoWire,2.99,15,3,17+,Sports,1
9464,1132336222,Bridge,0,128,4,4+,Games,1
9465,1132358193,Slots: Fast Fortune Slot Machines & Fun Slot Games,0,1474,5,12+,Games,1
9467,1132440751,Wi-Fiミレル,0,0,0,4+,Utilities,1
9468,1132443199,超特訓！トミックゲーム！！,0,0,0,4+,Games,1
9469,1132450366,SAMURAI SCHEMA -幕末維新戦記- サムライスキーマ 本格派育成放置ゲーム,0,0,0,12+,Games,1
9470,1132473553,Funny Face Pro - 2000+ Stickers Pics Photos Editor,1.99,62,3.5,4+,Photo & Video,1
9473,1132509649,Face Up - The Selfie Game,0,21,4,4+,Games,1
9474,1132515131,Samurai of Hyuga Book 2,5.99,74,4.5,12+,Games,1
9475,1132517788,The Complete Fairytale Play Theater,4.99,13,5,4+,Education,1
9478,1132537738,Legacy of Discord - Furious Wings,0,4618,4.5,12+,Games,1
9479,1132539563,Linia,1.99,271,4,4+,Games,1
9480,1132542642,Eric Carle’s Brown Bear Animal Parade,1.99,15,2.5,4+,Education,1
9482,1132630378,Artie's Magic Pencil,2.99,139,3.5,4+,Education,1
9484,1132662330,MUTANT CREATURES MODS for Minecraft PC - Best Pocket Wiki Edition & Installation Tools,0,452,4,4+,Entertainment,1
9485,1132715891,LUCKY BLOCK MOD ™ for Minecraft PC Edition - The Best Pocket Wiki & Mods Installer Tools,0,4693,4,12+,Reference,1
9486,1132754743,Pigu,0,94,4.5,4+,Games,1
9487,1132762804,News Break - Local & World Breaking News & Radio,0,173,4,12+,News,1
9488,1132774393,Light+ AnalogCam,0.99,0,0,4+,Photo & Video,1
9490,1132817034,Helper for Pokemon Go,0,42,1.5,4+,Utilities,1
9492,1132842255,Beach Volleyball 2016,0.99,6,2.5,4+,Games,1
9494,1132915398,ISLANDS: Non-Places,2.99,43,3.5,4+,Games,1
9501,1132992868,Flowing ~ Meditation & Mindfulness,1.99,795,4.5,4+,Health & Fitness,1
9504,1133031538,Pixel Color Ball Fell From The Sky,0,6493,5,4+,Entertainment,1
9511,1133064144,Just Rolling,0,776,4.5,4+,Games,1
9513,1133084307,"Free Gameplay Video, Walkthroughs, News for Pokémon GO",0,0,0,17+,Games,1
9516,1133092959,式姫４コマ 其之四,0.99,0,0,9+,Book,1
9520,1133173046,Warlords - Turn Based Strategy,0,287,4.5,12+,Games,1
9525,1133241575,The Secret Order: The Buried Kingdom HD (Full),6.99,63,4.5,9+,Games,1
9531,1133417566,Welcome to Virtual Reality,0,6,4,4+,Entertainment,1
9535,1133481001,Ocean Clash: A naval game with honor and loyalty,0,36,4.5,9+,Games,1
9537,1133510322,Fiete Sports,0,86,3,4+,Games,1
9540,1133678984,Guides for Pokémon GO - Pokemon GO News and Cheats,0,826,4.5,17+,Reference,1
9541,1133706938,Horror Maps for Minecraft PE - Download The Scariest Maps for Minecraft Pocket Edition (MCPE) Free,0,718,4,12+,Reference,1
9542,1133737578,Gemini - A Journey of Two Stars,0.99,91,4.5,4+,Games,1
9543,1133744473,Loop & Dot,0.99,39,4.5,4+,Games,1
9544,1133749572,Wave,0,474,4.5,4+,Games,1
9548,1133848135,Fake GPS Location Spoofer,2.99,96,1.5,4+,Entertainment,1
9550,1133883216,Carbon Warfare,2.99,68,4.5,4+,Games,1
9552,1133896041,Ducky Fuzz - Chain Reaction,0,88,3.5,4+,Games,1
9553,1133898987,All Limpy Run!,0,86,3,4+,Games,1
9554,1133919651,脱出ゲーム 気まぐれカフェの謎解きタイム,0,0,0,12+,Games,1
9556,1133990005,Buildy Blocks,0,30,4.5,4+,Games,1
9557,1134086133,GoSnaps - Share Screenshots for Pokémon GO,0,12,4,12+,Photo & Video,1
9559,1134126831,PhET Simulations,0.99,24,3.5,4+,Education,1
9560,1134144728,Pixel Disc Golf 2,0,83,3,4+,Games,1
9561,1134176687,PhelpsMoji by Michael Phelps,0.99,98,4.5,4+,Entertainment,1
9569,1134424698,Love Bank -お金ゲーム/恋愛ゲーム/美少女ゲーム/育成ゲーム/タップゲーム/賭けゲーム,0,0,0,4+,Games,1
9570,1134424705,Love Bank-お金ゲーム/恋愛ゲーム/イケメンゲーム/育成ゲーム/タップゲーム/賭けゲーム,0,0,0,4+,Games,1
9572,1134511982,Color 6,0,951,3.5,4+,Games,1
9573,1134516647,Cake Break,0,852,4.5,4+,Games,1
9574,1134529728,Donald's Empire,0,2288,4.5,4+,Games,1
9576,1134640800,Echoes of the Past: Wolf Healer HD (Full),6.99,43,4,9+,Games,1
9577,1134680712,Vehicles & Weapons Mods for Minecraft PC Edition - Best Pocket Wiki & Tools for MCPC,0,1828,4,12+,Entertainment,1
9582,1134805859,Isoland,0.99,99,4.5,4+,Games,1
9584,1134835650,Mystery of Fortune 2,0.99,19,5,12+,Games,1
9585,1134858124,"Cheats For Pokemon Go - Gameplay, PokeCoins Guide, Catch Videos",0,6205,4.5,12+,Entertainment,1
9587,1134867821,NOT ALONE - Story of a bird,2.99,1,3,4+,Games,1
9591,1134895689,Phoenix II,0,1321,4.5,4+,Games,1
9594,1134998522,myFitnessSync for Fitbit - Fitbit to Apple Health,4.99,264,4.5,4+,Health & Fitness,1
9595,1135031533,Crooked Path,0,14,3,4+,Games,1
9596,1135126803,Burrito Bison: Launcha Libre,0,7740,5,9+,Games,1
9597,1135127134,Batman - The Telltale Series,4.99,953,3.5,17+,Games,1
9601,1135204321,PokeMaps for Pokemon GO (Original),2.99,102,1.5,4+,Entertainment,1
9602,1135213693,Panic Drop,0,99,4,9+,Games,1
9605,1135283959,PokéCatcher - Cheat for Pokémon GO,0.99,1,1,4+,Utilities,1
9608,1135328912,Pokelog for PokemonGO,0,0,0,9+,Games,1
9610,1135354652,Drive Ahead! Sports,0,1345,4,9+,Games,1
9612,1135372103,Driving Evolution Parking Sim Real Car Driver Test,0,76,4.5,4+,Games,1
9617,1135441810,Sky Viper Flight Simulator,0,38,4,4+,Entertainment,1
9618,1135442411,Pozzle Blocks,0,33,4,4+,Games,1
9620,1135471095,Water Bottle Flip Challenge : 2k16,0,43,3.5,4+,Games,1
9621,1135518490,Wild City Rush - Urban Jungle Adventure,0,19,4.5,9+,Games,1
9622,1135518748,Suрer Toss The Turtle,0,1339,5,12+,Games,1
9623,1135536260,Journey Below,2.99,28,4,12+,Games,1
9624,1135564253,Off the Record: The Final Interview (Full),6.99,35,3.5,9+,Games,1
9625,1135575003,City Maps for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),0,8535,4,4+,Reference,1
9626,1135596302,Lily - Playful Music Creation,1.99,202,4,4+,Music,1
9627,1135638235,SplitMoji,0.99,537,5,12+,Utilities,1
9629,1135653604,Archangel Raphael Guidance - Doreen Virtue,4.99,82,4.5,4+,Lifestyle,1
9630,1135657766,Bottle Flip 2k16,0,14263,4,4+,Games,1
